time, Quad.Pos.Z, Quad.Est.Z, Quad.Vel.Z, Quad.Est.VZ
18.216618,-1.001112,-0.644436,0.008939,0.042579
18.221615,-1.001063,-0.644264,0.010428,0.044031
18.226612,-1.001006,-0.643996,0.011812,0.046009
18.231609,-1.000943,-0.643810,0.013269,0.047391
18.236607,-1.000872,-0.643522,0.014632,0.049410
18.241604,-1.000797,-0.643323,0.015532,0.050343
18.246601,-1.000716,-0.643018,0.016604,0.051931
18.251598,-1.000630,-0.642809,0.017394,0.052914
18.256596,-1.000542,-0.642490,0.017861,0.053825
18.261593,-1.000452,-0.642274,0.018216,0.054324
18.266590,-1.000358,-0.641946,0.019080,0.055559
18.271587,-1.000260,-0.641723,0.020161,0.056578
18.276585,-1.000155,-0.641380,0.021291,0.058302
18.281582,-1.000045,-0.641146,0.022461,0.059463
18.286579,-0.999930,-0.640786,0.023324,0.060855
18.291576,-0.999812,-0.640542,0.023835,0.061518
18.296574,-0.999692,-0.640172,0.024221,0.062342
18.301571,-0.999571,-0.639922,0.024233,0.062611
18.306568,-0.999451,-0.639546,0.023788,0.062535
18.311565,-0.999333,-0.639296,0.023364,0.062376
18.316563,-0.999218,-0.638922,0.022711,0.062052
18.321560,-0.999106,-0.638674,0.022155,0.061847
18.326557,-0.998997,-0.638304,0.021553,0.061414
18.331554,-0.998892,-0.638059,0.020779,0.061069
18.336552,-0.998791,-0.637694,0.020027,0.060435
18.341549,-0.998692,-0.637453,0.019312,0.060124
18.346546,-0.998598,-0.637093,0.018673,0.059682
18.351543,-0.998507,-0.636855,0.017911,0.059316
18.356541,-0.998420,-0.636500,0.016991,0.058632
18.361538,-0.998337,-0.636266,0.016372,0.058331
18.366535,-0.998256,-0.635916,0.016181,0.058348
18.371532,-0.998174,-0.635682,0.016354,0.058704
18.376530,-0.998092,-0.635329,0.016437,0.059251
18.381527,-0.998011,-0.635092,0.016167,0.059353
18.386524,-0.997930,-0.634736,0.016071,0.059484
18.391521,-0.997849,-0.634497,0.016290,0.059870
18.396519,-0.997767,-0.634136,0.016607,0.060614
18.401516,-0.997683,-0.633894,0.016776,0.060956
18.406513,-0.997599,-0.633527,0.016976,0.061576
18.411510,-0.997513,-0.633280,0.017259,0.062124
18.416508,-0.997427,-0.632906,0.017011,0.062304
18.421505,-0.997344,-0.632657,0.016413,0.062028
18.426502,-0.997263,-0.632286,0.015957,0.061766
18.431499,-0.997185,-0.632039,0.015399,0.061647
18.436497,-0.997110,-0.631670,0.014799,0.061310
18.441494,-0.997037,-0.631424,0.014478,0.061192
18.446491,-0.996965,-0.631057,0.014592,0.061641
18.451488,-0.996892,-0.630810,0.014446,0.061909
18.456486,-0.996821,-0.630439,0.014015,0.061782
18.461483,-0.996752,-0.630192,0.013649,0.061733
18.466480,-0.996685,-0.629821,0.013304,0.061690
18.471478,-0.996620,-0.629575,0.012741,0.061606
18.476475,-0.996558,-0.629206,0.012237,0.061266
18.481472,-0.996498,-0.628961,0.011844,0.061230
18.486469,-0.996439,-0.628594,0.011542,0.061208
18.491467,-0.996383,-0.628349,0.011173,0.061149
18.496464,-0.996327,-0.627982,0.011328,0.061580
18.501461,-0.996268,-0.627735,0.011961,0.062261
18.506458,-0.996206,-0.627359,0.012727,0.063581
18.511456,-0.996141,-0.627104,0.012961,0.064282
18.516453,-0.996077,-0.626718,0.012679,0.064292
18.521450,-0.996014,-0.626460,0.012443,0.064446
18.526447,-0.995953,-0.626074,0.012081,0.064386
18.531445,-0.995895,-0.625817,0.011483,0.064168
18.536442,-0.995840,-0.625433,0.010387,0.063421
18.541439,-0.995792,-0.625180,0.009057,0.062611
18.546436,-0.995751,-0.624807,0.007704,0.061344
18.551434,-0.995717,-0.624562,0.006217,0.060310
18.556431,-0.995690,-0.624203,0.004919,0.059090
18.561428,-0.995669,-0.623967,0.003829,0.058374
18.566425,-0.995653,-0.623619,0.002855,0.057547
18.571423,-0.995642,-0.623389,0.001658,0.056792
18.576420,-0.995639,-0.623051,-0.000150,0.055059
18.581417,-0.995646,-0.622833,-0.002201,0.053579
18.586414,-0.995663,-0.622516,-0.004283,0.051178
18.591412,-0.995690,-0.622313,-0.006023,0.049894
18.596409,-0.995725,-0.622017,-0.007629,0.048065
18.601406,-0.995767,-0.621826,-0.009133,0.046882
18.606403,-0.995817,-0.621548,-0.010571,0.045261
18.611401,-0.995874,-0.621368,-0.011774,0.044301
18.616398,-0.995937,-0.621104,-0.012992,0.043003
18.621395,-0.996005,-0.620933,-0.014259,0.042101
18.626392,-0.996081,-0.620684,-0.015870,0.040253
18.631390,-0.996166,-0.620525,-0.017744,0.038698
18.636387,-0.996260,-0.620296,-0.019347,0.036768
18.641384,-0.996361,-0.620150,-0.021051,0.035467
18.646381,-0.996472,-0.619942,-0.022821,0.033422
18.651379,-0.996591,-0.619809,-0.024515,0.032057
18.656376,-0.996719,-0.619621,-0.026067,0.030253
18.661373,-0.996854,-0.619501,-0.027635,0.029041
18.666370,-0.996996,-0.619330,-0.029133,0.027295
18.671368,-0.997146,-0.619222,-0.030574,0.026068
18.676365,-0.997302,-0.619068,-0.031512,0.024920
18.681362,-0.997462,-0.618969,-0.032167,0.024354
18.686359,-0.997624,-0.618824,-0.032624,0.023940
18.691357,-0.997790,-0.618728,-0.033393,0.023411
18.696354,-0.997959,-0.618590,-0.034434,0.022289
18.701351,-0.998135,-0.618502,-0.035399,0.021398
18.706348,-0.998314,-0.618375,-0.036092,0.020539
18.711346,-0.998494,-0.618293,-0.035954,0.020561
18.716343,-0.998671,-0.618168,-0.034963,0.021644
18.721340,-0.998843,-0.618081,-0.033878,0.022535
18.726337,-0.999009,-0.617943,-0.032973,0.023734
18.731335,-0.999173,-0.617848,-0.032667,0.024025
18.736332,-0.999337,-0.617703,-0.032648,0.024146
18.741329,-0.999500,-0.617607,-0.032644,0.024112
18.746326,-0.999663,-0.617462,-0.032576,0.024288
18.751324,-0.999825,-0.617364,-0.032378,0.024540
18.756321,-0.999987,-0.617217,-0.032199,0.024719
18.761318,-1.000146,-0.617118,-0.031752,0.025068
18.766315,-1.000304,-0.616966,-0.031461,0.025452
18.771313,-1.000461,-0.616864,-0.031231,0.025645
18.776310,-1.000615,-0.616709,-0.030629,0.026366
18.781307,-1.000767,-0.616603,-0.030342,0.026706
18.786304,-1.000918,-0.616443,-0.030078,0.027003
18.791302,-1.001068,-0.616334,-0.029795,0.027308
18.796299,-1.001215,-0.616170,-0.029281,0.027776
18.801296,-1.001358,-0.616058,-0.028250,0.028647
18.806293,-1.001497,-0.615884,-0.027246,0.029851
18.811291,-1.001628,-0.615763,-0.025648,0.031099
18.816288,-1.001751,-0.615572,-0.023803,0.033268
18.821285,-1.001865,-0.615438,-0.022128,0.034678
18.826283,-1.001972,-0.615226,-0.021029,0.036116
18.831280,-1.002074,-0.615081,-0.020075,0.036922
18.836277,-1.002172,-0.614858,-0.019605,0.037685
18.841274,-1.002271,-0.614707,-0.019710,0.037715
18.846272,-1.002368,-0.614480,-0.019344,0.038010
18.851269,-1.002465,-0.614328,-0.019325,0.038086
18.856266,-1.002561,-0.614100,-0.018949,0.038336
18.861263,-1.002653,-0.613946,-0.018061,0.038982
18.866261,-1.002742,-0.613710,-0.017477,0.039776
18.871258,-1.002826,-0.613550,-0.016581,0.040464
18.876255,-1.002907,-0.613305,-0.015932,0.041421
18.881252,-1.002986,-0.613139,-0.015649,0.041502
18.886250,-1.003063,-0.612889,-0.015172,0.042146
18.891247,-1.003137,-0.612720,-0.014721,0.042492
18.896244,-1.003210,-0.612465,-0.014454,0.042878
18.901241,-1.003281,-0.612293,-0.013859,0.043274
18.906239,-1.003348,-0.612031,-0.013023,0.044123
18.911236,-1.003410,-0.611854,-0.012090,0.044933
18.916233,-1.003467,-0.611583,-0.011119,0.045942
18.921230,-1.003519,-0.611398,-0.009960,0.046895
18.926228,-1.003566,-0.611114,-0.008993,0.048065
18.931225,-1.003609,-0.610921,-0.008248,0.048524
18.936222,-1.003647,-0.610627,-0.007162,0.049844
18.941219,-1.003680,-0.610427,-0.006064,0.050693
18.946217,-1.003707,-0.610120,-0.005229,0.051727
18.951214,-1.003731,-0.609913,-0.004752,0.052217
18.956211,-1.003755,-0.609600,-0.004766,0.052193
18.961208,-1.003779,-0.609391,-0.004598,0.052212
18.966206,-1.003800,-0.609076,-0.004160,0.052673
18.971203,-1.003820,-0.608866,-0.003683,0.052898
18.976200,-1.003836,-0.608547,-0.002829,0.053872
18.981197,-1.003847,-0.608330,-0.001745,0.054684
18.986195,-1.003853,-0.608000,-0.000658,0.055944
18.991192,-1.003854,-0.607775,0.000003,0.056575
18.996189,-1.003852,-0.607435,0.000686,0.057195
19.001186,-1.003847,-0.607206,0.001174,0.057673
19.006184,-1.003841,-0.606859,0.001106,0.057682
19.011181,-1.003837,-0.606629,0.000489,0.057285
19.016178,-1.003838,-0.606287,-0.000904,0.055746
19.021175,-1.003846,-0.606065,-0.001876,0.054829
19.026173,-1.003858,-0.605738,-0.002631,0.053908
19.031170,-1.003873,-0.605523,-0.003419,0.053234
19.036167,-1.003893,-0.605205,-0.004080,0.052386
19.041164,-1.003913,-0.604996,-0.004080,0.052269
19.046162,-1.003933,-0.604682,-0.003874,0.052490
19.051159,-1.003952,-0.604472,-0.003570,0.052716
19.056156,-1.003968,-0.604155,-0.003119,0.053218
19.061153,-1.003983,-0.603942,-0.002779,0.053387
19.066151,-1.003994,-0.603620,-0.001898,0.054420
19.071148,-1.004002,-0.603402,-0.001440,0.054876
19.076145,-1.004008,-0.603071,-0.001095,0.055402
19.081142,-1.004012,-0.602849,-0.000439,0.055891
19.086140,-1.004012,-0.602512,0.000348,0.056811
19.091137,-1.004010,-0.602285,0.000385,0.056904
19.096134,-1.004009,-0.601944,0.000014,0.056550
19.101131,-1.004010,-0.601718,-0.000340,0.056229
19.106129,-1.004012,-0.601381,-0.000421,0.055961
19.111126,-1.004015,-0.601158,-0.000981,0.055771
19.116123,-1.004022,-0.600825,-0.001609,0.054940
19.121120,-1.004033,-0.600606,-0.002654,0.054185
19.126118,-1.004050,-0.600284,-0.003850,0.052773
19.131115,-1.004072,-0.600074,-0.004954,0.051815
19.136112,-1.004099,-0.599765,-0.005811,0.050793
19.141109,-1.004132,-0.599562,-0.006950,0.049801
19.146107,-1.004169,-0.599266,-0.007713,0.048747
19.151104,-1.004208,-0.599071,-0.007721,0.048581
19.156101,-1.004247,-0.598779,-0.007598,0.048776
19.161098,-1.004285,-0.598584,-0.007507,0.048811
19.166096,-1.004322,-0.598291,-0.007467,0.048956
19.171093,-1.004360,-0.598095,-0.007619,0.048757
19.176090,-1.004398,-0.597802,-0.007494,0.048953
19.181087,-1.004435,-0.597606,-0.007417,0.048995
19.186085,-1.004472,-0.597312,-0.007413,0.049026
19.191082,-1.004507,-0.597116,-0.006887,0.049401
19.196079,-1.004540,-0.596818,-0.006391,0.050141
19.201077,-1.004571,-0.596617,-0.005912,0.050441
19.206074,-1.004598,-0.596313,-0.005075,0.051427
19.211071,-1.004620,-0.596106,-0.003929,0.052372
19.216068,-1.004636,-0.595789,-0.002582,0.053907
19.221066,-1.004645,-0.595572,-0.001308,0.055040
19.226063,-1.004649,-0.595239,-0.000257,0.056231
19.231060,-1.004645,-0.595013,0.001457,0.057596
19.236057,-1.004632,-0.594663,0.003547,0.059969
19.241055,-1.004607,-0.594421,0.005859,0.061857
19.246052,-1.004570,-0.594045,0.008201,0.064602
19.251049,-1.004522,-0.593784,0.010521,0.066425
19.256046,-1.004464,-0.593381,0.012400,0.068702
19.261044,-1.004397,-0.593105,0.014125,0.070050
19.266041,-1.004322,-0.592681,0.015481,0.071654
19.271038,-1.004241,-0.592393,0.016740,0.072616
19.276035,-1.004153,-0.591955,0.018246,0.074172
19.281033,-1.004056,-0.591657,0.020045,0.075509
19.286030,-1.003951,-0.591199,0.021709,0.077456
19.291027,-1.003838,-0.590888,0.023210,0.078571
19.296024,-1.003718,-0.590414,0.024346,0.079911
19.301022,-1.003593,-0.590094,0.025396,0.080579
19.306019,-1.003464,-0.589608,0.026263,0.081499
19.311016,-1.003331,-0.589282,0.026587,0.081738
19.316013,-1.003198,-0.588792,0.026632,0.081505
19.321011,-1.003065,-0.588466,0.026632,0.081269
19.326008,-1.002931,-0.587978,0.027001,0.081399
19.331005,-1.002794,-0.587652,0.027460,0.081791
19.336002,-1.002658,-0.587162,0.027192,0.081313
19.341000,-1.002524,-0.586838,0.026657,0.080720
19.345997,-1.002391,-0.586355,0.026418,0.080132
19.350994,-1.002259,-0.586034,0.026295,0.079874
19.355991,-1.002128,-0.585556,0.026154,0.079415
19.360989,-1.001997,-0.585239,0.026208,0.079259
19.365986,-1.001865,-0.584763,0.026716,0.079517
19.370983,-1.001730,-0.584445,0.026938,0.079667
19.375980,-1.001596,-0.583968,0.026732,0.079183
19.380978,-1.001464,-0.583651,0.026390,0.078679
19.385975,-1.001333,-0.583181,0.026114,0.077976
19.390972,-1.001203,-0.582869,0.025865,0.077548
19.395969,-1.001076,-0.582406,0.025086,0.076494
19.400967,-1.000952,-0.582101,0.024468,0.075741
19.405964,-1.000831,-0.581648,0.024185,0.074962
19.410961,-1.000711,-0.581349,0.023688,0.074391
19.415958,-1.000594,-0.580904,0.023253,0.073529
19.420956,-1.000479,-0.580610,0.023171,0.073148
19.425953,-1.000362,-0.580172,0.023398,0.072970
19.430950,-1.000244,-0.579880,0.023748,0.073068
19.435947,-1.000125,-0.579442,0.023863,0.072963
19.440945,-1.000006,-0.579150,0.023836,0.072662
19.445942,-0.999888,-0.578715,0.023529,0.072104
19.450939,-0.999771,-0.578427,0.023243,0.071653
19.455936,-0.999655,-0.577999,0.022824,0.070862
19.460934,-0.999544,-0.577716,0.022088,0.069953
19.465931,-0.999434,-0.577298,0.021672,0.069048
19.470928,-0.999328,-0.577023,0.021077,0.068324
19.475925,-0.999224,-0.576615,0.020520,0.067204
19.480923,-0.999124,-0.576347,0.019762,0.066331
19.485920,-0.999028,-0.575952,0.018711,0.064855
19.490917,-0.998938,-0.575694,0.017355,0.063455
19.495914,-0.998855,-0.575317,0.016155,0.061543
19.500912,-0.998777,-0.575072,0.015185,0.060475
19.505909,-0.998705,-0.574712,0.014001,0.058755
19.510906,-0.998639,-0.574479,0.012617,0.057305
19.515903,-0.998579,-0.574139,0.011540,0.055414
19.520901,-0.998524,-0.573918,0.010702,0.054429
19.525898,-0.998473,-0.573594,0.009943,0.053181
19.530895,-0.998425,-0.573382,0.009372,0.052507
19.535892,-0.998380,-0.573070,0.008542,0.051131
19.540890,-0.998339,-0.572866,0.008275,0.050548
19.545887,-0.998298,-0.572563,0.008098,0.050019
19.550884,-0.998258,-0.572364,0.007942,0.049661
19.555882,-0.998219,-0.572067,0.007612,0.049002
19.560879,-0.998182,-0.571872,0.007224,0.048511
19.565876,-0.998147,-0.571582,0.006901,0.047771
19.570873,-0.998114,-0.571391,0.006408,0.047217
19.575871,-0.998084,-0.571110,0.005726,0.046172
19.580868,-0.998057,-0.570926,0.005047,0.045379
19.585865,-0.998035,-0.570656,0.004174,0.044107
19.590862,-0.998016,-0.570481,0.003463,0.043276
19.595860,-0.998001,-0.570223,0.002559,0.042059
19.600857,-0.997991,-0.570056,0.001846,0.041294
19.605854,-0.997984,-0.569810,0.001059,0.040122
19.610851,-0.997980,-0.569650,0.000460,0.039387
19.615849,-0.997979,-0.569415,0.000356,0.038961
19.620846,-0.997976,-0.569259,0.000605,0.038870
19.625843,-0.997974,-0.569026,0.000406,0.038628
19.630840,-0.997973,-0.568872,-0.000069,0.037999
19.635838,-0.997975,-0.568645,-0.000484,0.037331
19.640835,-0.997980,-0.568497,-0.001327,0.036441
19.645832,-0.997988,-0.568280,-0.002043,0.035315
19.650829,-0.998000,-0.568140,-0.002531,0.034746
19.655827,-0.998013,-0.567932,-0.002692,0.034310
19.660824,-0.998027,-0.567795,-0.002889,0.034086
19.665821,-0.998042,-0.567592,-0.003065,0.033536
19.670818,-0.998057,-0.567458,-0.002862,0.033469
19.675816,-0.998071,-0.567257,-0.002574,0.033648
19.680813,-0.998082,-0.567122,-0.002202,0.033844
19.685810,-0.998093,-0.566919,-0.001964,0.033829
19.690807,-0.998101,-0.566784,-0.001754,0.033980
19.695805,-0.998110,-0.566580,-0.001774,0.033769
19.700802,-0.998119,-0.566445,-0.001677,0.033759
19.705799,-0.998128,-0.566243,-0.002125,0.033317
19.710796,-0.998140,-0.566110,-0.002495,0.032798
19.715794,-0.998153,-0.565914,-0.002588,0.032403
19.720791,-0.998166,-0.565785,-0.002491,0.032362
19.725788,-0.998178,-0.565591,-0.002416,0.032238
19.730785,-0.998189,-0.565462,-0.002289,0.032171
19.735783,-0.998200,-0.565269,-0.002001,0.032448
19.740780,-0.998210,-0.565139,-0.001893,0.032464
19.745777,-0.998219,-0.564944,-0.001754,0.032462
19.750774,-0.998226,-0.564814,-0.001286,0.032805
19.755772,-0.998232,-0.564617,-0.000983,0.032987
19.760769,-0.998234,-0.564484,-0.000238,0.033600
19.765766,-0.998234,-0.564282,0.000156,0.034047
19.770763,-0.998231,-0.564145,0.000836,0.034522
19.775761,-0.998226,-0.563937,0.001364,0.035124
19.780758,-0.998218,-0.563796,0.001677,0.035458
19.785755,-0.998209,-0.563583,0.001625,0.035245
19.790752,-0.998201,-0.563442,0.001562,0.035193
19.795750,-0.998194,-0.563231,0.001477,0.035086
19.800747,-0.998187,-0.563091,0.001248,0.034878
19.805744,-0.998182,-0.562883,0.000686,0.034240
19.810741,-0.998181,-0.562747,0.000147,0.033742
19.815739,-0.998180,-0.562545,0.000246,0.033614
19.820736,-0.998177,-0.562410,0.000646,0.033940
19.825733,-0.998173,-0.562206,0.001004,0.034189
19.830730,-0.998166,-0.562069,0.001429,0.034608
19.835728,-0.998159,-0.561861,0.001437,0.034596
19.840725,-0.998153,-0.561723,0.000952,0.034279
19.845722,-0.998152,-0.561520,-0.000287,0.032729
19.850719,-0.998156,-0.561390,-0.001433,0.031820
19.855717,-0.998168,-0.561202,-0.002834,0.030064
19.860714,-0.998186,-0.561083,-0.004281,0.028841
19.865711,-0.998212,-0.560914,-0.005792,0.026990
19.870708,-0.998246,-0.560807,-0.007158,0.025742
19.875706,-0.998284,-0.560656,-0.008064,0.024512
19.880703,-0.998326,-0.560558,-0.008491,0.024102
19.885700,-0.998369,-0.560415,-0.008717,0.023689
19.890697,-0.998413,-0.560320,-0.008656,0.023716
19.895695,-0.998456,-0.560178,-0.008740,0.023604
19.900692,-0.998501,-0.560084,-0.008984,0.023391
19.905689,-0.998546,-0.559944,-0.008938,0.023277
19.910686,-0.998590,-0.559851,-0.008951,0.023336
19.915684,-0.998635,-0.559711,-0.008897,0.023295
19.920681,-0.998679,-0.559618,-0.008552,0.023518
19.925678,-0.998721,-0.559476,-0.008452,0.023836
19.930676,-0.998764,-0.559381,-0.008673,0.023680
19.935673,-0.998808,-0.559240,-0.008841,0.023473
19.940670,-0.998851,-0.559146,-0.008556,0.023520
19.945667,-0.998892,-0.559004,-0.008182,0.023913
19.950665,-0.998933,-0.558908,-0.008090,0.023961
19.955662,-0.998974,-0.558765,-0.008292,0.023837
19.960659,-0.999017,-0.558670,-0.008686,0.023408
19.965656,-0.999060,-0.558529,-0.008295,0.023559
19.970654,-0.999100,-0.558435,-0.007853,0.023782
19.975651,-0.999138,-0.558291,-0.007321,0.024423
19.980648,-0.999173,-0.558193,-0.007026,0.024665
19.985645,-0.999208,-0.558045,-0.006817,0.024901
19.990643,-0.999241,-0.557945,-0.006363,0.025107
19.995640,-0.999270,-0.557792,-0.005475,0.026078
20.000637,-0.999296,-0.557688,-0.004845,0.026555
20.005634,-0.999319,-0.557527,-0.004780,0.026768
20.010632,-0.999344,-0.557421,-0.005037,0.026446
20.015629,-0.999371,-0.557263,-0.005473,0.025986
20.020626,-0.999399,-0.557159,-0.005537,0.025826
20.025623,-0.999426,-0.557004,-0.005527,0.025839
20.030621,-0.999453,-0.556901,-0.005037,0.026140
20.035618,-0.999476,-0.556742,-0.004284,0.026979
20.040615,-0.999496,-0.556634,-0.004052,0.027256
20.045612,-0.999516,-0.556470,-0.003897,0.027463
20.050610,-0.999535,-0.556360,-0.003614,0.027615
20.055607,-0.999552,-0.556194,-0.003140,0.028045
20.060604,-0.999565,-0.556081,-0.002332,0.028633
20.065601,-0.999574,-0.555908,-0.001550,0.029622
20.070599,-0.999581,-0.555789,-0.001162,0.029874
20.075596,-0.999585,-0.555609,-0.000686,0.030334
20.080593,-0.999588,-0.555487,-0.000662,0.030364
20.085590,-0.999591,-0.555305,-0.000583,0.030370
20.090588,-0.999595,-0.555184,-0.000911,0.030078
20.095585,-0.999601,-0.555004,-0.001455,0.029528
20.100582,-0.999610,-0.554887,-0.001716,0.029282
20.105579,-0.999619,-0.554712,-0.002027,0.028876
20.110577,-0.999629,-0.554596,-0.001771,0.028847
20.115574,-0.999636,-0.554422,-0.001163,0.029665
20.120571,-0.999640,-0.554303,-0.000714,0.030120
20.125568,-0.999642,-0.554121,0.000067,0.030934
20.130566,-0.999639,-0.553996,0.000949,0.031685
20.135563,-0.999631,-0.553804,0.001998,0.032860
20.140560,-0.999618,-0.553671,0.002701,0.033481
20.145557,-0.999603,-0.553469,0.003369,0.034275
20.150555,-0.999585,-0.553332,0.003870,0.034656
20.155552,-0.999565,-0.553123,0.004014,0.034871
20.160549,-0.999545,-0.552984,0.003946,0.034856
20.165546,-0.999526,-0.552775,0.003741,0.034485
20.170544,-0.999507,-0.552637,0.003580,0.034376
20.175541,-0.999489,-0.552431,0.003544,0.034328
20.180538,-0.999473,-0.552294,0.003079,0.034029
20.185535,-0.999459,-0.552091,0.002636,0.033406
20.190533,-0.999446,-0.551958,0.002488,0.033167
20.195530,-0.999435,-0.551759,0.002156,0.032821
20.200527,-0.999425,-0.551628,0.001857,0.032580
20.205524,-0.999416,-0.551434,0.001725,0.032376
20.210522,-0.999407,-0.551304,0.001871,0.032399
20.215519,-0.999397,-0.551109,0.001981,0.032432
20.220516,-0.999388,-0.550980,0.001950,0.032343
20.225513,-0.999378,-0.550786,0.001777,0.032241
20.230511,-0.999369,-0.550657,0.002075,0.032426
20.235508,-0.999356,-0.550460,0.002798,0.033246
20.240505,-0.999340,-0.550327,0.003431,0.033698
20.245502,-0.999322,-0.550123,0.003763,0.034265
20.250500,-0.999302,-0.549986,0.004101,0.034614
20.255497,-0.999282,-0.549778,0.003991,0.034548
20.260494,-0.999261,-0.549640,0.004197,0.034609
20.265491,-0.999239,-0.549431,0.004712,0.035247
20.270489,-0.999215,-0.549290,0.004907,0.035415
20.275486,-0.999189,-0.549076,0.005250,0.035763
20.280483,-0.999162,-0.548933,0.005628,0.035983
20.285480,-0.999134,-0.548716,0.005526,0.036111
20.290478,-0.999107,-0.548572,0.005139,0.035766
20.295475,-0.999083,-0.548359,0.004808,0.035400
20.300472,-0.999059,-0.548217,0.004860,0.035402
20.305470,-0.999035,-0.548005,0.004732,0.035341
20.310467,-0.999012,-0.547864,0.004345,0.034936
20.315464,-0.998992,-0.547655,0.003939,0.034507
20.320461,-0.998973,-0.547517,0.003478,0.034131
20.325459,-0.998958,-0.547313,0.002982,0.033627
20.330456,-0.998944,-0.547179,0.002518,0.033252
20.335453,-0.998933,-0.546981,0.002070,0.032803
20.340450,-0.998924,-0.546850,0.001430,0.032276
20.345448,-0.998920,-0.546658,0.000564,0.031255
20.350445,-0.998920,-0.546534,-0.000628,0.030270
20.355442,-0.998927,-0.546355,-0.001645,0.028964
20.360439,-0.998937,-0.546240,-0.002463,0.028219
20.365437,-0.998952,-0.546073,-0.003437,0.027097
20.370434,-0.998973,-0.545966,-0.004461,0.026184
20.375431,-0.998999,-0.545811,-0.005533,0.024906
20.380428,-0.999028,-0.545712,-0.006134,0.024399
20.385426,-0.999060,-0.545567,-0.006649,0.023698
20.390423,-0.999095,-0.545473,-0.006952,0.023254
20.395420,-0.999128,-0.545333,-0.006351,0.023893
20.400417,-0.999158,-0.545237,-0.005973,0.024325
20.405415,-0.999188,-0.545090,-0.005840,0.024506
20.410412,-0.999217,-0.544992,-0.005748,0.024511
20.415409,-0.999245,-0.544845,-0.005663,0.024692
20.420406,-0.999274,-0.544746,-0.005584,0.024749
20.425404,-0.999302,-0.544598,-0.005664,0.024615
20.430401,-0.999330,-0.544499,-0.005591,0.024675
20.435398,-0.999358,-0.544351,-0.005442,0.024728
20.440395,-0.999384,-0.544252,-0.005186,0.025030
20.445393,-0.999409,-0.544101,-0.004914,0.025169
20.450390,-0.999432,-0.544000,-0.004521,0.025486
20.455387,-0.999454,-0.543847,-0.004088,0.026011
20.460384,-0.999473,-0.543742,-0.003791,0.026225
20.465382,-0.999490,-0.543584,-0.003113,0.026951
20.470379,-0.999504,-0.543476,-0.002371,0.027550
20.475376,-0.999512,-0.543308,-0.001308,0.028847
20.480373,-0.999517,-0.543192,-0.000714,0.029417
20.485371,-0.999520,-0.543015,-0.000561,0.029651
20.490368,-0.999522,-0.542896,-0.000435,0.029741
20.495365,-0.999524,-0.542718,-0.000250,0.029908
20.500362,-0.999525,-0.542598,-0.000195,0.029991
20.505360,-0.999525,-0.542417,0.000223,0.030367
20.510357,-0.999522,-0.542295,0.000934,0.030948
20.515354,-0.999515,-0.542108,0.001556,0.031818
20.520351,-0.999506,-0.541980,0.002115,0.032255
20.525349,-0.999494,-0.541786,0.002574,0.032776
20.530346,-0.999479,-0.541654,0.003271,0.033319
20.535343,-0.999461,-0.541453,0.003935,0.034164
20.540340,-0.999439,-0.541315,0.004794,0.034816
20.545338,-0.999413,-0.541105,0.005320,0.035521
20.550335,-0.999385,-0.540962,0.005767,0.035908
20.555332,-0.999354,-0.540745,0.006266,0.036424
20.560329,-0.999321,-0.540599,0.007172,0.037035
20.565327,-0.999282,-0.540375,0.007838,0.038010
20.570324,-0.999243,-0.540222,0.007789,0.038036
20.575321,-0.999204,-0.539994,0.007982,0.038223
20.580318,-0.999164,-0.539841,0.007948,0.038246
20.585316,-0.999125,-0.539612,0.007553,0.037973
20.590313,-0.999089,-0.539461,0.007074,0.037593
20.595310,-0.999056,-0.539237,0.006295,0.036782
20.600307,-0.999028,-0.539090,0.005139,0.035839
20.605305,-0.999006,-0.538878,0.004103,0.034685
20.610302,-0.998987,-0.538740,0.003346,0.033993
20.615299,-0.998973,-0.538537,0.002658,0.033277
20.620296,-0.998961,-0.538404,0.002151,0.032791
20.625294,-0.998951,-0.538209,0.001768,0.032264
20.630291,-0.998944,-0.538080,0.001398,0.031863
20.635288,-0.998938,-0.537889,0.001123,0.031542
20.640285,-0.998934,-0.537764,0.000418,0.031076
20.645283,-0.998935,-0.537580,-0.000654,0.029770
20.650280,-0.998940,-0.537461,-0.001148,0.029371
20.655277,-0.998947,-0.537286,-0.001635,0.028747
20.660275,-0.998955,-0.537171,-0.001468,0.028732
20.665272,-0.998963,-0.536998,-0.001596,0.028750
20.670269,-0.998971,-0.536884,-0.001800,0.028561
20.675266,-0.998981,-0.536713,-0.001871,0.028389
20.680264,-0.998991,-0.536599,-0.002135,0.028158
20.685261,-0.999001,-0.536431,-0.002150,0.028063
20.690258,-0.999012,-0.536318,-0.002061,0.028165
20.695255,-0.999021,-0.536149,-0.001858,0.028388
20.700253,-0.999030,-0.536036,-0.001374,0.028640
20.705250,-0.999034,-0.535862,-0.000470,0.029632
20.710247,-0.999033,-0.535742,0.000572,0.030483
20.715244,-0.999028,-0.535557,0.001100,0.031320
20.720242,-0.999022,-0.535432,0.001315,0.031526
20.725239,-0.999015,-0.535243,0.001357,0.031464
20.730236,-0.999007,-0.535117,0.001779,0.031817
20.735233,-0.998999,-0.534925,0.001581,0.031791
20.740231,-0.998991,-0.534798,0.001232,0.031569
20.745228,-0.998986,-0.534610,0.001072,0.031334
